"category","status","relative_path","size_bytes","modified"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\signature_Subclone02_like.rds","544","2026-07-09 8:22:52"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\signature_Subclone04_like.csv","585","2026-07-09 8:22:52"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\signature_Subclone04_like.rds","531","2026-07-09 8:22:52"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\signature_tumor_epithelial.csv","75","2026-07-09 8:22:52"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\signature_tumor_epithelial.rds","174","2026-07-09 8:22:52"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_correlation_SPP1_myeloid_Target_axis.csv","2581","2026-07-10 11:45:59"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_correlation_SPP1_myeloid_Target_axis.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_LR_COMMOT_scores.csv","4245","2026-07-10 11:45:59"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_LR_COMMOT_scores.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_LR_COMMOT_scores_by_region.csv","4245","2026-07-10 11:45:59"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_LR_COMMOT_scores_by_region.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_nearest_neighbor_distances.csv","0","2026-07-09 7:59:13"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_nearest_neighbor_distances.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_neighborhood_enrichment.csv","685","2026-07-10 11:45:59"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_neighborhood_enrichment.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_permutation_test_SPP1_myeloid_to_target_tumor.csv","0","2026-07-09 7:59:13"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_permutation_test_SPP1_myeloid_to_target_tumor.rds","96","2026-07-09 8:22:53"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_validation_status.csv","252","2026-07-10 11:45:59"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\spatial_validation_status.rds","214","2026-07-09 8:22:54"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\statistical_tests_summary.csv","760","2026-07-10 11:48:00"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\statistical_tests_summary.rds","453","2026-07-09 8:22:56"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_by_niche.csv","0","2026-07-09 7:59:15"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_by_niche.rds","96","2026-07-09 8:22:55"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_by_sample_type.csv","93846","2026-07-09 8:22:55"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_by_sample_type.rds","3645","2026-07-09 8:22:55"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_summary_by_sample_type.csv","2582","2026-07-09 8:22:55"
"05_sample_type_lr_niche_external_validation","classified","05_sample_type_lr_niche_external_validation\sample_type_LR_niche_analysis\tables\virtual_KO_LR_score_reduction_summary_by_sample_type.rds","514","2026-07-09 8:22:55"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260708-2331.log","1370","2026-07-08 23:31:46"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260708-2335.log","1370","2026-07-08 23:35:40"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260708-2341.log","1370","2026-07-08 23:41:29"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260708-2358.log","1370","2026-07-08 23:58:10"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260709-0002.log","1370","2026-07-09 0:02:09"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260709-0003.log","1370","2026-07-09 0:03:08"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260709-0017.log","1370","2026-07-09 0:17:34"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_omnipathr_logs\omnipathr-20260709-0020.log","1370","2026-07-09 0:20:29"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\complete_c_to_d_config_migration_after_closing_codex.ps1","2399","2026-07-08 13:33:32"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_liana_final_retry.R","2588","2026-07-08 22:59:27"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_liana_from_local_zip.R","2101","2026-07-08 23:25:35"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_liana_no_multiarch_retry.R","2175","2026-07-08 23:22:15"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_liana_sessioninfo_retry.R","2397","2026-07-08 23:12:55"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_plan_r_packages_d_drive.R","4276","2026-07-08 21:38:34"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_plan_r_packages_final_patch.R","3398","2026-07-08 22:05:28"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_r_package_dependencies_round2.R","4066","2026-07-08 19:43:26"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_r_packages_round3_cran_libcurl.R","4139","2026-07-08 20:06:40"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_r_packages_round4_binary_retry.R","2830","2026-07-08 21:37:08"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_remaining_r_plan_packages.R","2891","2026-07-08 22:22:17"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_remaining_r_plan_packages_round2.R","2732","2026-07-08 22:29:23"
"90_environment_install_logs","classified","90_environment_install_logs\codex_2026-07-05_r_package_and_config_scripts\install_requested_r_packages.R","2882","2026-07-08 19:37:30"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_FINAL_load_status.csv","152","2026-07-08 23:33:23"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_FINAL_status.csv","233","2026-07-08 23:33:23"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_load_status.csv","86","2026-07-08 22:10:50"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_log.txt","5371","2026-07-08 19:42:50"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_round2_log.txt","9213","2026-07-08 20:04:51"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_round3_log.txt","2950327","2026-07-08 21:35:02"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_round4_log.txt","33082","2026-07-08 22:10:51"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_status.csv","112","2026-07-08 19:42:50"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_status_round2.csv","512","2026-07-08 20:04:51"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_status_round3.csv","1083","2026-07-08 21:35:02"
"90_environment_install_logs","classified","90_environment_install_logs\install_CopyKAT_CaSpER_LIANA_NicheNet_status_round4.csv","545","2026-07-08 22:10:51"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_base_deps_log.txt","153676","2026-07-08 23:23:11"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_final_retry_load_status.csv","118","2026-07-08 23:12:12"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_final_retry_log.txt","210545","2026-07-08 23:12:12"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_final_retry_status.csv","170","2026-07-08 23:12:12"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_from_local_zip_load_status.csv","152","2026-07-08 23:28:44"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_from_local_zip_log.txt","3740","2026-07-08 23:28:44"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_from_local_zip_status.csv","220","2026-07-08 23:28:44"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_no_multiarch_retry_load_status.csv","152","2026-07-08 23:23:42"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_no_multiarch_retry_log.txt","1463","2026-07-08 23:23:42"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_no_multiarch_retry_status.csv","220","2026-07-08 23:23:42"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_RCMD_log.txt","17370","2026-07-08 23:35:35"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_sessioninfo_retry_load_status.csv","124","2026-07-08 23:21:16"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_sessioninfo_retry_log.txt","5985","2026-07-08 23:21:16"
"90_environment_install_logs","classified","90_environment_install_logs\install_liana_sessioninfo_retry_status.csv","176","2026-07-08 23:21:16"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipath_liana_localzip_log.txt","49586","2026-07-08 23:27:23"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipath_liana_nodeps_log.txt","2082","2026-07-08 23:24:24"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipath_liana_release_log.txt","29826","2026-07-08 23:31:46"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipath_liana_retry2_log.txt","142390","2026-07-08 23:12:27"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipath_liana_retry3_log.txt","10166562","2026-07-08 23:20:11"
"90_environment_install_logs","classified","90_environment_install_logs\install_omnipathR_retry_log.txt","4662","2026-07-08 23:02:18"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_python_FINAL_STATUS.csv","226","2026-07-09 0:38:15"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_FINAL_STATUS.csv","907","2026-07-08 23:41:39"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_final_status_checked.csv","601","2026-07-08 22:20:48"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_R_final_patch_log.txt","5986445","2026-07-08 22:20:30"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_R_log.txt","9532","2026-07-08 22:04:19"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_R_status.csv","593","2026-07-08 22:04:19"
"90_environment_install_logs","classified","90_environment_install_logs\install_plan_tools_R_status_final.csv","605","2026-07-08 22:20:30"
"90_environment_install_logs","classified","90_environment_install_logs\install_purrr_tidyr_log.txt","22478","2026-07-08 23:06:46"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_fix_numpy_setuptools_log.txt","2802","2026-07-09 0:36:33"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_fix_setuptools_log.txt","976","2026-07-09 0:37:29"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_min_env_log.txt","87588","2026-07-09 0:19:40"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_pip_upgrade_log.txt","312","2026-07-09 0:19:57"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_spatial_pip_log.txt","82930","2026-07-09 0:34:56"
"90_environment_install_logs","classified","90_environment_install_logs\install_python_spp1_spatial_conda_log.txt","4440","2026-07-08 23:56:30"
"90_environment_install_logs","classified","90_environment_install_logs\install_remaining_r_plan_packages_log.txt","5188579","2026-07-08 22:28:25"
"90_environment_install_logs","classified","90_environment_install_logs\install_remaining_r_plan_packages_round2_log.txt","4920908","2026-07-08 22:35:46"
"90_environment_install_logs","classified","90_environment_install_logs\install_remaining_r_plan_packages_round2_status.csv","265","2026-07-08 22:35:46"
"90_environment_install_logs","classified","90_environment_install_logs\install_remaining_r_plan_packages_status.csv","171","2026-07-08 22:28:25"
"90_environment_install_logs","classified","90_environment_install_logs\install_scDblFinder_log.txt","489024","2026-07-08 23:40:42"
"90_environment_install_logs","classified","90_environment_install_logs\install_sessioninfo_log.txt","5556","2026-07-08 23:12:54"
"90_environment_install_logs","classified","90_environment_install_logs\install_status_after_round3_timeout.csv","996","2026-07-08 21:07:19"
"90_environment_install_logs","classified","90_environment_install_logs\install_status_current.csv","1079","2026-07-08 21:36:07"
"90_environment_install_logs","classified","90_environment_install_logs\install_tidyr_131_log.txt","6104","2026-07-08 23:04:14"
"90_environment_install_logs","classified","90_environment_install_logs\install_tidyr_131_x64_log.txt","4594","2026-07-08 23:05:14"
"90_environment_install_logs","classified","90_environment_install_logs\install_tidyr_upgrade_log.txt","3796","2026-07-08 23:02:47"
"90_environment_install_logs","classified","90_environment_install_logs\install_xgboost_1411_log.txt","50862","2026-07-08 23:39:27"
"90_environment_install_logs","classified","90_environment_install_logs\package_install_status_from_plan.csv","608","2026-07-08 21:35:13"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_duplicate_in_main.csv","11001","2026-07-10 12:27:52"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_file_inventory.csv","7991","2026-07-10 12:27:51"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_cell_to_subclone_k5.csv","661285","2026-07-06 13:36:01"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_subclone_cnv_regions_k5.csv","169980","2026-07-06 13:36:01"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_subclone_cnv_state_summary_k5.csv","584","2026-07-06 13:36:01"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_subclone_heatmap.pdf","122265","2026-07-06 19:27:16"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_subclone_heatmap.png","40258","2026-07-06 19:29:02"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\infercnv_subcluster_to_subclone_k5.csv","2663","2026-07-06 13:36:01"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\integrated_oc_Bcell_subtypes_mapped_from_integratedocBcells.csv","105568","2026-07-07 19:40:05"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\integrated_oc_interaction_group_cell_counts.csv","1165","2026-07-07 19:40:09"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\integrated_oc_mapping_summary.csv","272","2026-07-07 19:40:09"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\integrated_oc_metadata_with_cnv_TNK_myeloid_B_subtypes.csv","8564349","2026-07-07 19:40:09"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_cnv_subclone_celltype_directional_heatmaps.pdf","12274","2026-07-07 19:41:10"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_group_pair_summary_connectome_like.csv","214321","2026-07-07 19:40:40"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_group_pair_total_score_heatmap.pdf","38344","2026-07-07 19:41:00"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_group_pair_total_score_heatmap.png","145011","2026-07-07 19:41:09"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_top_distinct_LR_pairs_involving_cnv_subclones.csv","32261","2026-07-07 19:41:53"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_top_interactions_celltype_to_cnv_subclone.csv","1316769","2026-07-07 19:40:56"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_top_interactions_cnv_subclone_to_celltype.csv","1383609","2026-07-07 19:40:53"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_top_interactions_involving_cnv_subclones.csv","2876112","2026-07-07 19:40:50"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\lr_top40_subclone_involving_pairs.png","89681","2026-07-07 19:41:11"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\map_subtypes_and_run_lr_interactions.R","17942","2026-07-07 18:46:04"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\outputs\plot_infercnv_subclone_heatmap.R","4081","2026-07-06 19:25:14"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\scripts_and_installers\run_focused_LR_SPP1_ITGB1_CD44_figures.R","15331","2026-07-08 20:05:27"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\scripts_and_installers\run_new_package_focused_validation_checks.R","8431","2026-07-09 0:19:52"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\scripts_and_installers\run_sample_type_spp1_tam_itgb1_cd44_scores.R","10102","2026-07-09 7:19:07"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\scripts_and_installers\run_spp1_hypothesis_complete_bulk_validation.R","20570","2026-07-09 0:32:03"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\scripts_and_installers\run_spp1_itgb1_cd44_hypothesis_validation.R","25788","2026-07-08 19:16:35"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\continue_cnv_expression_joint_analysis.R","7227","2026-07-08 13:11:48"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\extract_cnv_expression_docx_text.py","1520","2026-07-08 12:45:17"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\extract_docx_text.py","1513","2026-07-07 22:37:39"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\knn_neighbor_enrichment_integrated_oc.py","5841","2026-07-07 22:45:36"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\make_tme_only_knn_outputs.py","2367","2026-07-07 22:50:21"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\map_subtypes_and_run_lr_interactions.R","17942","2026-07-07 18:46:04"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\plan_analysis_prepare_integrated_oc.R","11585","2026-07-07 22:42:40"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\run_cnv_expression_joint_analysis.R","21554","2026-07-08 12:54:13"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\write_cnv_expression_joint_report.py","8275","2026-07-08 13:15:51"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_list-files-home-shpc-006-oc\work_without_rpkgs\write_plan_report.py","8735","2026-07-07 22:53:08"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_reclassification_manifest.csv","42817","2026-07-10 12:29:20"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-05_unique_not_in_main.csv","4880","2026-07-10 12:28:16"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\bulk_sc_axis_analysis.py","19911","2026-07-07 23:51:32"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\computeCommunProb_deparse.R","10906","2026-07-08 8:06:48"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\download_r_deps.py","4643","2026-07-08 7:25:51"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\external_candidate_filter.py","7184","2026-07-08 8:36:06"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\inspect_integrated_oc.R","2119","2026-07-08 7:54:37"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\run_cellchat_celltype.R","11699","2026-07-08 8:33:34"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-07_6-bulk-cxcl12-cxcr4-score-mdk\work\write_updated_summary.py","5005","2026-07-08 8:37:04"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\2026-07-10_d-oc-spatiogenomics-infercnv-md\outputs\infercnv_reclassification_chatgpt_validation.md","6269","2026-07-10 12:05:53"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\codex_c_drive_infercnv_migration_manifest.csv","16713","2026-07-10 12:21:16"
"99_codex_results_from_c","source_archive_or_migration_manifest","99_codex_results_from_c\README_C_drive_codex_migration.md","2420","2026-07-10 12:32:14"
"CHATGPT_VALIDATION_INPUT.md","classified","CHATGPT_VALIDATION_INPUT.md","7858","2026-07-10 12:32:03"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\CNV_expression_joint_analysis_task_breakdown_and_results.md","10857","2026-07-08 13:16:14"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\CNV_expression_joint_analysis_task_breakdown_and_results.txt","10857","2026-07-08 13:16:14"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\scripts\continue_cnv_expression_joint_analysis.R","7227","2026-07-08 13:11:48"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\scripts\extract_cnv_expression_docx_text.py","1520","2026-07-08 12:45:17"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\scripts\run_cnv_expression_joint_analysis.R","21554","2026-07-08 12:54:13"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\scripts\write_cnv_expression_joint_report.py","8275","2026-07-08 13:15:51"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\CNV_expression_joint_analysis_integrated_oc (1).docx","47654","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\CNV_expression_joint_analysis_integrated_oc_extracted_plan.txt","22424","2026-07-08 12:45:40"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\infercnv_cell_to_subclone_k5.csv","661285","2026-07-08 12:54:47"
"CNV_expression_joint_analysis_integrated_oc","root_duplicate_pending_delete_files_covered_in_classified_directory","CNV_expression_joint_analysis_integrated_oc\source\infercnv_subclone_cnv_regions_k5.csv","169980","2026-07-08 12:54:47"
